state,latitude,longitude,date,rainfall_mm,river_level_mm,floodrisk
Bihar,26.792,84.2129,16/08/2024,0,3689,
Tamil Nadu,10.9901,79.4178,18/11/2024,18.6,3330,
Kerala,8.8128,75.8391,31/07/2024,104.2,5031,
Tamil Nadu,11.8908,77.2668,04/10/2024,0,3352,
Assam,24.7119,90.6138,02/08/2024,0.3,3826,
Kerala,8.9215,76.6618,15/06/2024,134,5215,
Odisha,20.7341,85.1772,26/07/2024,46.2,4360,
Kerala,8.7465,77.9526,25/08/2024,71,3913,
Kerala,10.3522,76.9002,21/06/2024,76.4,4143,
Kerala,8.7067,75.0579,18/09/2024,85.7,5000,
Bihar,25.1818,86.4727,17/11/2024,0.2,3861,
Tamil Nadu,12.0642,79.3849,19/07/2024,47.7,3482,
Odisha,19.7097,85.4642,19/09/2024,51.8,4143,
Kerala,9.8894,75.3367,09/06/2024,54,4188,
Maharashtra,20.4354,75.0995,02/10/2024,29.5,3687,
West Bengal,21.8542,88.9515,20/09/2024,17.8,3591,
Tamil Nadu,11.3569,79.8371,04/11/2024,43.3,3478,
Bihar,25.0226,85.4989,16/10/2024,15.5,3867,
Kerala,9.8228,75.3222,03/10/2024,0,3782,
Uttar Pradesh,28.0439,81.6792,11/07/2024,41.7,4205,
Kerala,11.1963,76.1558,31/08/2024,73.5,4377,
Assam,25.9891,91.7945,26/10/2024,0.5,3944,
Bihar,24.5768,86.3006,01/08/2024,71.5,4647,
Uttar Pradesh,27.7247,79.8776,02/11/2024,0,3896,
Assam,26.54,91.1722,27/08/2024,135.2,5179,
Gujarat,21.0874,69.7074,13/11/2024,22.8,3571,
Bihar,27.3895,84.5704,30/08/2024,87.9,5011,
Bihar,26.2741,85.6605,12/08/2024,34.1,4119,
Karnataka,16.1391,75.1171,01/09/2024,97.1,5194,
Karnataka,16.0237,76.1041,26/10/2024,13.8,3406,
Bihar,24.731,85.5148,13/09/2024,8.9,4246,
West Bengal,22.6467,86.9645,03/11/2024,6.1,3541,
Assam,27.3366,92.4279,03/10/2024,32.8,4132,
Uttar Pradesh,27.4963,81.8113,16/11/2024,11.5,3667,
Uttar Pradesh,25.7689,80.1814,21/07/2024,104.6,4745,
Maharashtra,19.4142,75.6503,01/06/2024,97,4605,
Karnataka,14.4756,75.3801,23/06/2024,59.6,4097,
Bihar,25.2263,86.114,03/10/2024,27.5,4124,
Odisha,19.4118,86.0847,03/06/2024,32.7,4431,
Gujarat,22.1844,71.0725,01/06/2024,59.9,3584,
Tamil Nadu,11.6301,78.1144,03/11/2024,0,3070,
West Bengal,22.892,87.9535,16/11/2024,29.1,3771,
Karnataka,14.9902,76.1744,28/08/2024,130.3,3966,
Karnataka,15.8951,74.3989,25/09/2024,38.7,3453,
West Bengal,22.6691,89.0348,26/07/2024,0,3530,
West Bengal,23.6401,89.4467,13/11/2024,35.1,4245,
Kerala,10.2135,75.201,10/08/2024,60.7,4834,
Tamil Nadu,11.0143,79.7801,05/07/2024,0,3262,
Maharashtra,18.5932,76.1274,30/10/2024,33.4,3427,
Tamil Nadu,10.9206,79.8818,23/11/2024,30.6,3605,
Maharashtra,21.0189,76.4377,14/06/2024,31.6,4012,
Uttar Pradesh,25.3139,80.7256,29/09/2024,137.8,4844,
Kerala,10.0763,75.4012,27/06/2024,24.8,4118,
Maharashtra,19.1712,77.0975,01/08/2024,52.9,3974,
Karnataka,14.1249,75.1866,01/10/2024,7,3325,
West Bengal,22.2231,88.4113,10/11/2024,36.4,4023,
Karnataka,16.2157,74.9682,15/06/2024,110.4,4508,
Uttar Pradesh,28.0855,80.2955,31/10/2024,29.2,3990,
Tamil Nadu,11.6986,79.3544,07/08/2024,18,3153,
Odisha,20.576,83.422,26/11/2024,0,3570,
Maharashtra,20.1599,75.2027,28/08/2024,75.3,4880,
Uttar Pradesh,25.9075,81.0302,21/06/2024,53.8,4204,
Gujarat,22.0325,69.9325,31/08/2024,84.4,3845,
Assam,24.7847,91.1212,03/11/2024,18.9,4129,
Maharashtra,20.9208,75.2707,25/06/2024,33.1,3734,
Odisha,21.2741,83.7126,26/08/2024,125.3,4493,
Maharashtra,18.3018,74.3646,22/11/2024,4.7,3564,
Bihar,25.6889,84.8514,08/08/2024,63.9,4602,
Gujarat,21.7878,71.4878,22/09/2024,0,3489,
Assam,26.8436,90.5583,31/08/2024,75.5,4677,
Maharashtra,21.0524,76.5224,18/09/2024,72.8,3653,
West Bengal,23.4481,87.6408,18/09/2024,41.5,4357,
Karnataka,14.8167,76.1118,29/08/2024,92.6,4029,
West Bengal,22.8424,87.1199,29/06/2024,121.4,4248,
Bihar,27.1542,85.7725,16/06/2024,48,4364,
Odisha,21.1259,83.7588,12/08/2024,15.9,3641,
Odisha,20.3466,85.0965,18/08/2024,3.4,3794,
Uttar Pradesh,27.4963,79.416,29/09/2024,29.5,3870,
Odisha,19.4271,83.6037,30/06/2024,51.4,4237,
Gujarat,22.7317,71.0598,11/08/2024,68.2,4140,
Tamil Nadu,11.0135,79.1526,05/06/2024,15.8,3126,
Gujarat,22.87,70.8931,14/11/2024,0,3507,
Bihar,26.2267,85.1825,01/11/2024,0,3837,
West Bengal,23.0578,89.7858,13/08/2024,55.5,4229,
Gujarat,21.3096,72.4464,16/11/2024,28.6,3631,
Gujarat,20.814,72.4929,26/10/2024,14,3397,
Bihar,27.123,86.4458,07/09/2024,30.8,4181,
Maharashtra,18.5067,76.6356,26/07/2024,2.2,3296,
Uttar Pradesh,25.911,80.1654,23/06/2024,12.3,4105,
West Bengal,21.5214,87.9743,07/10/2024,20.7,3691,
Maharashtra,20.1798,76.7146,19/10/2024,8.6,3448,
Maharashtra,20.2425,74.8171,18/06/2024,18,3457,
Assam,25.3022,91.7421,27/10/2024,16.2,3958,
Karnataka,14.2791,75.6913,21/09/2024,78,3636,
Odisha,19.5425,84.8082,26/09/2024,83,5201,
West Bengal,21.2547,88.0215,15/09/2024,74.1,4332,
West Bengal,22.9045,87.1967,14/10/2024,27.5,3854,
West Bengal,22.1279,87.0446,23/07/2024,129.7,4455,
Karnataka,13.9242,75.9724,06/08/2024,30.9,3849,
Maharashtra,18.3105,77.1438,01/07/2024,110.3,4814,
Odisha,20.0799,84.4506,20/07/2024,68.7,3977,
Gujarat,22.85,72.3402,31/10/2024,0,3211,
Odisha,20.4248,84.0531,05/06/2024,50.1,4287,
Maharashtra,20.557,77.0221,13/06/2024,11.3,3397,
West Bengal,22.1947,89.3094,09/11/2024,28.2,3732,
Kerala,9.7602,75.465,31/10/2024,21.7,3487,
Tamil Nadu,10.2855,77.2817,16/08/2024,76.6,4382,
Bihar,24.7979,85.5475,01/10/2024,35.7,4087,
Karnataka,14.6091,75.9562,03/11/2024,4.3,3558,
Tamil Nadu,12.1655,78.0181,24/06/2024,53.7,4085,
Gujarat,21.5343,72.4482,06/06/2024,108,4721,
Tamil Nadu,11.8642,77.7442,19/08/2024,91.5,3741,
Kerala,11.3499,77.3117,28/07/2024,14.7,3572,
West Bengal,24.0586,89.4919,06/08/2024,66.5,4125,
Uttar Pradesh,25.325,80.9458,04/07/2024,21.4,3907,
Gujarat,22.2023,70.4455,01/07/2024,63.2,4129,
Tamil Nadu,12.1431,77.4258,21/10/2024,0,3241,
Tamil Nadu,10.1057,78.5327,14/09/2024,61.8,3720,
Maharashtra,18.3831,75.4703,07/07/2024,47.1,4142,
Assam,25.8163,90.5357,14/08/2024,61.5,5124,
Maharashtra,18.3244,75.9362,22/07/2024,112.8,5217,
Bihar,27.1372,85.6242,30/06/2024,8.6,3826,
Uttar Pradesh,27.449,79.4695,25/11/2024,0,3630,
Uttar Pradesh,25.8968,80.6795,18/10/2024,25.1,3766,
West Bengal,21.2816,88.6439,11/10/2024,35.8,4020,
Gujarat,22.5881,71.119,15/09/2024,0,3465,
Bihar,25.9121,86.7472,25/07/2024,63.7,4785,
Maharashtra,20.3337,77.1798,15/08/2024,0,3380,
Tamil Nadu,12.5426,79.0928,22/07/2024,8.3,3122,
Odisha,21.2916,83.6584,14/11/2024,15.7,3916,
Bihar,24.628,86.1951,09/07/2024,143.1,4981,
Kerala,10.0906,75.2171,26/08/2024,133,5291,
Bihar,24.9679,85.2186,18/06/2024,32.3,4366,
Assam,27.0533,93.0987,07/07/2024,57.8,4293,
Tamil Nadu,11.8186,80.009,27/09/2024,102.1,4591,
Bihar,26.0161,85.8962,04/09/2024,105.3,4737,
Uttar Pradesh,26.2829,80.3767,21/07/2024,39.2,4213,
Odisha,19.6486,83.937,29/10/2024,12.8,3729,
Bihar,26.3987,84.7245,14/09/2024,81.8,5114,
West Bengal,21.5114,87.4852,24/06/2024,94.1,4274,
Assam,25.7302,90.4811,10/11/2024,6.2,3900,
West Bengal,23.6616,89.001,05/11/2024,0,3612,
Bihar,25.1774,86.7202,05/07/2024,30.5,4354,
Uttar Pradesh,25.8467,79.4519,07/06/2024,0,3519,
Maharashtra,20.8508,76.0068,16/07/2024,60.8,3850,
Gujarat,22.5896,72.396,02/09/2024,59.9,4173,
Tamil Nadu,10.593,77.7967,21/10/2024,0,3124,
Odisha,20.762,84.8137,05/11/2024,7.4,3697,
Tamil Nadu,10.991,78.1032,28/11/2024,20.4,3536,
Uttar Pradesh,26.02,81.5636,07/08/2024,107.8,4806,
Uttar Pradesh,26.3515,81.4294,25/06/2024,33.4,4407,
Karnataka,16.1762,76.863,06/08/2024,68.6,4272,
Assam,27.6341,92.4598,03/06/2024,16.2,4186,
Uttar Pradesh,26.0401,82.0665,03/11/2024,36.1,4506,
Tamil Nadu,10.6942,77.9865,14/11/2024,0,3249,
Tamil Nadu,10.4671,79.8847,21/08/2024,40.4,3751,
Odisha,20.8677,84.7139,05/09/2024,143.9,5353,
Maharashtra,19.5505,76.8515,11/06/2024,32.1,3808,
Assam,25.1486,92.2897,16/08/2024,115,5714,
Tamil Nadu,12.4952,79.9119,04/06/2024,48.2,3575,
Karnataka,16.7564,76.5206,08/11/2024,25.9,3940,
Odisha,21.0837,85.7581,02/11/2024,16.8,3626,
Gujarat,22.1809,70.6896,21/10/2024,0,3413,
Tamil Nadu,10.5198,79.3169,30/06/2024,138.5,4668,
Bihar,25.0092,84.8981,11/07/2024,83.6,5377,
Bihar,25.1825,84.2137,28/10/2024,0,3901,
Tamil Nadu,9.983,79.27,19/11/2024,0,3491,
Tamil Nadu,12.3157,79.5158,16/06/2024,45.8,3491,
Uttar Pradesh,27.2197,81.3801,21/10/2024,0,3815,
Odisha,19.9616,84.3703,29/10/2024,30.2,3798,
West Bengal,22.221,89.7881,27/07/2024,61.5,4360,
Maharashtra,20.8316,75.8712,09/10/2024,0,3473,
Tamil Nadu,12.3426,79.9211,06/11/2024,0,3204,
Maharashtra,18.6748,76.0582,15/10/2024,0,3405,
Maharashtra,18.9215,74.4034,27/07/2024,0,3516,
Odisha,20.0452,85.536,25/07/2024,56.7,3772,
Bihar,26.6747,84.983,25/11/2024,2.8,3671,
West Bengal,21.4821,88.5417,20/06/2024,52.7,4609,
Karnataka,14.0451,75.0431,27/08/2024,108,3939,
West Bengal,21.2997,89.0568,16/08/2024,4.7,3754,
Gujarat,23.7381,70.33,01/08/2024,64.6,4036,
Uttar Pradesh,28.2791,80.4131,12/09/2024,0,3615,
Assam,25.9164,92.8189,24/08/2024,100.5,5024,
Karnataka,14.0043,74.2378,17/11/2024,4.1,3163,
Gujarat,23.1135,69.9127,10/10/2024,0,3579,
Assam,25.7402,92.1417,04/08/2024,14.5,4371,
Kerala,11.4148,77.0861,23/09/2024,71.3,4514,
Maharashtra,20.2664,76.5476,17/10/2024,16.9,3329,
Uttar Pradesh,27.4206,81.457,02/11/2024,17.2,3764,
Bihar,25.5261,86.0038,19/07/2024,103.3,4904,
Tamil Nadu,11.4919,78.3603,12/11/2024,0,3627,
Maharashtra,20.4478,75.1806,26/10/2024,16,3880,
Maharashtra,19.2681,76.826,19/08/2024,61.8,3733,
Assam,25.3587,90.8115,14/11/2024,0,4133,
West Bengal,21.1344,87.7585,13/07/2024,71.9,4074,
Uttar Pradesh,26.1622,79.8631,29/06/2024,100.8,5104,
Tamil Nadu,10.928,77.3748,11/10/2024,9.2,3669,
Karnataka,15.1193,76.6473,07/11/2024,40.8,3578,
Tamil Nadu,9.6899,79.3592,09/07/2024,29.4,3571,
Maharashtra,20.0474,76.6893,03/06/2024,77.9,4508,
Odisha,20.8304,84.4948,04/06/2024,119,5207,
Gujarat,22.7945,71.5895,22/09/2024,68.4,4465,
Maharashtra,20.1051,75.7546,12/07/2024,0.4,3417,
Tamil Nadu,11.3086,80.0625,18/06/2024,45.5,3379,
Uttar Pradesh,27.0118,79.8311,01/07/2024,74,4820,
Kerala,8.9729,75.1313,14/07/2024,81.3,4003,
Karnataka,14.1881,75.4461,08/10/2024,25.4,3561,
Odisha,21.8957,85.1508,18/08/2024,0,3468,
Tamil Nadu,12.1993,79.8819,06/06/2024,59.3,3995,
Bihar,25.169,85.2296,04/10/2024,0,4013,
Maharashtra,19.3353,75.6087,16/09/2024,44,3468,
Karnataka,14.5158,76.1884,20/11/2024,0,3383,
Kerala,11.1208,76.4042,11/10/2024,34.6,4461,
West Bengal,22.0929,88.5663,18/08/2024,69.7,4238,
Odisha,22.2094,86.0983,18/09/2024,78.3,4512,
Odisha,21.3826,85.3655,22/11/2024,23.8,3821,
Karnataka,15.2827,75.0265,06/09/2024,10.1,3343,
Uttar Pradesh,26.2176,81.9676,07/11/2024,1.5,4055,
Karnataka,14.8858,77.0698,16/11/2024,0,3390,
Gujarat,20.9954,69.8943,24/10/2024,0,3302,
Uttar Pradesh,26.8559,79.602,06/07/2024,31.3,3826,
Bihar,26.8262,83.8668,02/09/2024,22.9,4300,
Odisha,21.4157,84.7839,05/09/2024,69.7,4346,
Gujarat,21.701,72.6897,19/11/2024,9.7,3654,
Gujarat,21.4776,71.6504,22/07/2024,75.1,4469,
Uttar Pradesh,27.7992,79.4189,09/11/2024,0,3726,
Tamil Nadu,11.6159,77.6243,09/10/2024,36.6,3422,
Uttar Pradesh,25.5407,81.5048,15/07/2024,103.9,4714,
West Bengal,23.862,88.2576,14/11/2024,25.9,3681,
Maharashtra,19.832,76.3578,02/07/2024,85.5,4240,
Uttar Pradesh,26.9992,79.4417,09/10/2024,10.6,4076,
Bihar,25.3059,85.3489,10/07/2024,58.8,4116,
Assam,26.7713,93.0546,06/06/2024,101.5,4528,
West Bengal,21.8217,88.0919,17/06/2024,111,4784,
Gujarat,22.1199,72.005,23/10/2024,19.5,3609,
Odisha,21.0789,83.5978,06/10/2024,4.6,3905,
Uttar Pradesh,26.4309,81.2041,28/07/2024,57.8,4493,
Karnataka,16.2734,76.8684,06/10/2024,32.6,3562,
West Bengal,24.0487,89.3025,01/06/2024,42.8,4356,
Odisha,21.8735,83.3862,04/11/2024,17.2,3658,
Bihar,26.0966,84.9882,04/06/2024,81.8,4220,
Kerala,10.5538,75.7007,11/09/2024,103.9,4961,
Assam,26.6241,90.7544,19/10/2024,10,4226,
Bihar,25.4504,86.5918,07/07/2024,97.2,4595,
Maharashtra,18.6903,76.0978,16/08/2024,94.5,4452,
Bihar,24.468,85.0642,19/07/2024,54.4,3914,
Karnataka,14.3722,75.7766,08/06/2024,50.8,3398,
Tamil Nadu,10.2981,79.8954,16/07/2024,23.1,3503,
Bihar,26.8286,86.628,03/10/2024,14.7,3891,
Tamil Nadu,11.5437,78.0635,21/08/2024,34.9,3923,
Bihar,25.3254,85.7597,04/08/2024,127.5,4663,
Tamil Nadu,10.996,78.8707,15/09/2024,32.1,3801,
Tamil Nadu,11.4313,77.4855,13/09/2024,61.2,3528,
Gujarat,23.0871,72.6259,23/08/2024,131,4196,
Odisha,21.1032,83.6861,14/11/2024,17.3,4107,
Karnataka,16.2889,76.163,09/08/2024,33.7,3823,
Karnataka,15.4422,76.1021,06/06/2024,173.9,4687,
Uttar Pradesh,25.4089,80.693,08/08/2024,89.8,4029,
Karnataka,14.8245,74.2463,22/08/2024,0,3209,
Gujarat,23.5178,70.1209,17/08/2024,69.4,3823,
Uttar Pradesh,25.7695,81.3979,12/06/2024,113,4749,
Bihar,26.6125,83.8492,15/11/2024,28.6,4221,
Uttar Pradesh,27.9555,81.6036,28/08/2024,70.2,4982,
Assam,26.6543,93.0231,02/10/2024,7.2,4025,
Maharashtra,21.1836,75.1709,01/10/2024,1.1,3538,
Karnataka,15.5136,76.4715,22/08/2024,104.4,4275,
Tamil Nadu,9.765,79.6713,26/10/2024,0,3053,
Kerala,8.619,77.4979,10/10/2024,0,3622,
Tamil Nadu,11.262,79.4668,25/09/2024,145.3,4386,
Maharashtra,20.0075,76.0985,29/10/2024,0,3201,
Assam,24.8886,92.0478,23/07/2024,22.6,4472,
Uttar Pradesh,26.1479,80.5721,21/10/2024,0,3620,
Bihar,24.6009,86.3264,10/06/2024,70.3,4219,
Uttar Pradesh,25.4273,81.5916,02/09/2024,87.8,4493,
Uttar Pradesh,25.6933,80.5122,13/08/2024,28.3,4123,
Uttar Pradesh,26.7423,81.6986,22/09/2024,9.1,4060,
Karnataka,15.7534,75.5414,10/07/2024,166.9,4537,
West Bengal,23.6058,87.3021,01/07/2024,13.5,3536,
Uttar Pradesh,27.0111,79.4831,14/06/2024,0,3541,
Kerala,9.066,76.5335,14/07/2024,93.1,4640,
Gujarat,23.0193,69.8266,24/08/2024,60.6,3785,
Maharashtra,20.5163,75.0677,25/06/2024,33.4,3895,
Kerala,10.6676,76.5119,26/07/2024,9,3627,
Tamil Nadu,10.868,79.5393,30/06/2024,79,4672,
Tamil Nadu,12.5482,79.9694,10/10/2024,10.6,3309,
Kerala,10.6976,75.6922,27/06/2024,42,3889,
West Bengal,23.3257,89.7224,03/07/2024,127.2,5268,
Uttar Pradesh,26.7944,81.5383,18/06/2024,70.3,4708,
Odisha,22.2822,83.6832,07/07/2024,37.1,4402,
West Bengal,21.8767,88.2861,22/06/2024,58,4243,
Uttar Pradesh,28.2874,80.3969,16/11/2024,27.4,3772,
Odisha,22.3602,84.3391,25/06/2024,88.9,5022,
Karnataka,13.8739,74.3166,28/10/2024,36.8,3760,
Karnataka,16.2029,75.713,08/06/2024,0,3259,
Kerala,9.4305,77.0228,30/10/2024,1.2,3801,
West Bengal,21.3342,87.6047,30/08/2024,57.6,4322,
Gujarat,23.6514,70.0769,12/07/2024,24,3522,
Odisha,19.9881,84.7284,12/08/2024,30.9,4200,
Tamil Nadu,10.4234,78.696,09/10/2024,33,3557,
Tamil Nadu,11.9611,79.9783,20/08/2024,46,3641,
Karnataka,16.081,74.6878,14/07/2024,70.3,3836,
Uttar Pradesh,26.1456,80.8445,04/07/2024,90.4,4764,
Karnataka,14.9415,76.8975,07/08/2024,46.6,3420,
Uttar Pradesh,27.1851,82.1421,18/06/2024,62.5,4287,
West Bengal,23.7458,87.4149,07/07/2024,38.1,4215,
Uttar Pradesh,27.3386,80.8734,01/06/2024,38.4,4406,
Karnataka,15.7561,75.5708,10/08/2024,9.4,3745,
Uttar Pradesh,28.1572,82.3167,10/09/2024,46.5,4378,
Tamil Nadu,10.5343,79.5629,08/06/2024,27.4,3312,
Odisha,19.8407,85.6519,23/09/2024,7.5,3854,
Kerala,9.0734,77.294,11/10/2024,12.5,3672,
Tamil Nadu,10.1801,78.0556,05/08/2024,22.6,3199,
Odisha,21.0489,83.8319,11/06/2024,0,3713,
Gujarat,22.8801,71.3559,09/07/2024,15,3543,
Maharashtra,18.9921,75.7844,22/07/2024,47.2,4037,
Karnataka,16.0507,76.6432,28/06/2024,50.4,4079,
Gujarat,23.5918,70.9463,13/09/2024,21.7,3679,
Maharashtra,20.8335,76.2525,23/09/2024,51.6,3974,
Bihar,26.292,84.6862,16/11/2024,8.3,3909,
Kerala,8.7096,76.9712,25/11/2024,10.6,3962,
Assam,24.8373,91.1192,08/06/2024,104,5240,
Gujarat,22.667,71.2412,02/10/2024,0.6,3415,
Karnataka,15.2598,75.887,04/09/2024,48.3,3563,
Karnataka,15.2167,77.0751,26/09/2024,84.7,4637,
Bihar,24.6556,85.5702,03/07/2024,101.1,5809,
Assam,26.2129,90.2489,22/09/2024,78.4,4832,
Assam,25.486,92.6062,28/07/2024,42.6,4538,
Bihar,24.7501,86.2375,03/08/2024,127.2,5904,
Karnataka,13.9329,74.8682,19/07/2024,12,3778,
Kerala,8.798,75.5901,28/06/2024,85,5020,
Uttar Pradesh,26.9124,82.0173,02/11/2024,0,3894,
Uttar Pradesh,25.4893,79.7843,11/11/2024,0,3896,
Odisha,21.3314,83.5286,24/07/2024,137.2,5133,
Odisha,22.3142,85.447,21/09/2024,4.8,3961,
Tamil Nadu,12.0399,78.0326,18/10/2024,7.9,3115,
West Bengal,23.7667,89.0244,15/09/2024,63.3,3924,
West Bengal,21.1078,87.0936,28/10/2024,4.1,3675,
Maharashtra,21.0851,74.9778,04/09/2024,3.9,3712,
Uttar Pradesh,25.7191,79.9017,10/07/2024,25,3905,
Karnataka,15.1932,75.5462,28/09/2024,48.9,3397,
Karnataka,13.9107,75.8598,05/08/2024,0,3398,
Tamil Nadu,10.5314,77.2095,28/08/2024,91.8,4246,
Tamil Nadu,12.3608,77.504,28/09/2024,63.6,3640,
Odisha,21.474,85.8699,13/08/2024,112.7,4541,
Maharashtra,19.4544,75.1522,18/06/2024,84.5,4447,
Uttar Pradesh,27.0896,80.088,27/08/2024,41.4,4168,
Kerala,10.6729,75.6182,11/08/2024,70.3,4092,
Tamil Nadu,10.155,79.0127,10/10/2024,29.7,3249,
Bihar,25.691,85.379,11/11/2024,30.3,4279,
Bihar,24.8515,84.4677,02/11/2024,35.1,4446,
Uttar Pradesh,27.0789,80.685,20/06/2024,102.2,4907,
Kerala,9.6059,77.3326,31/10/2024,18.1,3621,
Karnataka,16.6246,74.7339,09/11/2024,37.3,3684,
West Bengal,21.6647,88.4624,31/08/2024,10.8,3520,
Odisha,20.2843,84.5246,30/07/2024,106.9,4620,
Uttar Pradesh,25.3286,81.2689,23/07/2024,0,3515,
Bihar,27.0339,85.1454,04/09/2024,22.2,4383,
Tamil Nadu,9.9733,80.1263,03/11/2024,12.4,3196,
Odisha,20.8108,84.2027,20/07/2024,84.1,4588,
West Bengal,23.0345,87.6349,05/08/2024,79.7,4215,
Kerala,9.1235,75.7672,14/09/2024,103.6,4270,
Uttar Pradesh,25.9529,79.7269,05/07/2024,74.7,4566,
Uttar Pradesh,26.9606,81.1259,27/06/2024,34.8,3757,
Uttar Pradesh,26.8817,80.0073,27/11/2024,0,3628,
Gujarat,23.5028,72.6005,29/09/2024,121.4,4711,
Assam,27.1063,93.0575,03/07/2024,114.3,5668,
Odisha,19.5954,85.428,08/09/2024,0,3568,
West Bengal,23.066,88.4851,08/06/2024,60.2,4553,
Odisha,21.7279,84.5449,02/10/2024,23.5,3932,
Maharashtra,18.7247,76.9405,06/09/2024,133.6,4257,
Tamil Nadu,11.0401,79.815,14/10/2024,14.5,3621,
Bihar,27.087,85.8033,09/11/2024,4.7,3669,
Maharashtra,19.9464,77.1496,23/06/2024,82.6,4050,
Kerala,9.7482,76.869,10/06/2024,0,3495,
Uttar Pradesh,26.1011,80.5324,30/06/2024,30.7,4139,
Maharashtra,21.0525,74.629,18/06/2024,58.7,4179,
Karnataka,15.9045,75.1723,04/08/2024,42.6,3839,
Kerala,8.7837,75.8986,18/07/2024,44.7,3773,
Maharashtra,20.0546,76.3326,13/07/2024,40.9,3812,
Odisha,19.5092,83.8889,18/10/2024,0,3781,
Uttar Pradesh,26.823,80.9466,29/06/2024,58.5,4479,
Karnataka,15.977,74.6166,06/07/2024,114.5,3705,
Kerala,10.0354,77.7721,28/09/2024,89.1,4311,
Gujarat,20.9193,71.2423,24/11/2024,0,3185,
Tamil Nadu,12.3118,79.622,26/09/2024,87.3,4051,
Bihar,24.6945,84.7943,14/10/2024,0,4127,
Uttar Pradesh,25.7255,82.2495,25/11/2024,3.8,4073,
Karnataka,15.2617,77.1263,07/07/2024,79.9,3987,
Maharashtra,18.5981,75.1251,21/07/2024,123.3,4123,
Kerala,8.8067,77.9231,05/08/2024,109,4229,
Gujarat,21.7072,72.3161,04/09/2024,81.1,4112,
Bihar,27.195,84.1594,15/09/2024,49.6,4175,
West Bengal,22.0542,89.6795,01/08/2024,13.5,3729,
Odisha,20.4932,85.5409,27/07/2024,66.6,4027,
Tamil Nadu,12.3096,79.6929,12/10/2024,15.8,3390,
Maharashtra,20.5466,76.6254,28/06/2024,62.1,3638,
Assam,26.5093,90.3506,24/06/2024,40.1,4946,
Uttar Pradesh,26.1033,79.9918,16/09/2024,81.5,4241,
Karnataka,15.0602,76.8436,23/08/2024,52.6,3572,
Bihar,26.9177,84.3636,29/07/2024,90.4,4558,
Kerala,10.3939,77.6906,15/07/2024,38.2,3982,
Tamil Nadu,11.8392,78.6134,12/08/2024,65.4,3939,
Odisha,20.9992,84.9847,06/08/2024,0,3451,
Maharashtra,18.2334,74.6266,05/08/2024,161.5,5371,
Assam,26.0239,92.3904,22/09/2024,93.4,5421,
Karnataka,14.1631,76.1891,31/07/2024,22.2,4000,
Tamil Nadu,12.4803,78.8295,21/11/2024,7,3453,
Gujarat,22.2944,70.9974,25/10/2024,14.7,3749,
Bihar,26.7412,84.9232,01/09/2024,82.3,4217,
Odisha,19.6497,85.1917,28/09/2024,11.8,3616,
Uttar Pradesh,26.3622,79.7099,17/09/2024,67.8,4215,
Maharashtra,18.5326,74.4154,27/08/2024,91.7,4503,
Gujarat,21.9352,71.3699,02/08/2024,56.2,3726,
West Bengal,22.2092,88.0803,27/06/2024,9.2,3703,
Uttar Pradesh,26.2577,80.504,07/08/2024,56.5,4563,
Tamil Nadu,12.0228,78.1862,26/06/2024,77.8,3600,
Uttar Pradesh,27.4504,82.0825,09/06/2024,91.9,4389,
Maharashtra,20.5642,77.0954,13/10/2024,26.4,3967,
Bihar,26.77,84.3588,01/07/2024,22.7,3998,
Karnataka,15.7942,75.2436,12/11/2024,26.1,3587,
West Bengal,23.105,87.7264,06/06/2024,20.7,3867,
West Bengal,23.3942,87.5958,07/11/2024,2,3854,
Uttar Pradesh,25.7635,81.6071,23/08/2024,41.6,4092,
Uttar Pradesh,27.9681,81.8273,19/08/2024,0,3886,
West Bengal,21.1043,89.3259,02/06/2024,67.3,4616,
Assam,26.4335,90.7673,11/11/2024,0,4003,
Gujarat,21.876,71.8045,04/10/2024,0,3191,
Odisha,22.1638,84.308,04/06/2024,66.3,4163,
Gujarat,22.106,70.3947,22/10/2024,18.7,3424,
West Bengal,22.6739,89.0068,19/10/2024,0,3575,
Karnataka,16.5481,77.0623,05/07/2024,0,3394,
Kerala,9.9444,76.7575,24/09/2024,68.4,3953,
Assam,27.3085,91.3043,28/07/2024,0,3953,
Karnataka,14.0788,74.242,21/11/2024,13.3,3214,
Kerala,11.2291,75.3833,09/06/2024,29.7,4314,
Bihar,26.1579,86.3792,02/06/2024,17.8,3859,
Gujarat,22.6735,69.7919,18/06/2024,39.3,3473,
West Bengal,22.4176,88.1572,16/11/2024,39.5,3979,
Bihar,25.5633,84.3732,08/11/2024,27,3924,
Maharashtra,19.881,76.9474,12/09/2024,38.4,4131,
Maharashtra,20.6512,76.0909,16/10/2024,0,3443,
Tamil Nadu,10.0358,77.4188,02/09/2024,58.2,4159,
Tamil Nadu,10.2039,79.8529,26/07/2024,126.3,4066,
Karnataka,15.2752,76.6331,19/11/2024,0,3369,
Gujarat,21.0645,70.7482,18/10/2024,40.7,3682,
Tamil Nadu,11.0816,77.7897,17/10/2024,0,3416,
Bihar,25.9452,84.1657,18/11/2024,19,4308,
Maharashtra,20.6139,75.8837,26/08/2024,58.5,3932,
Kerala,10.1376,77.4626,23/07/2024,50.7,3884,
Kerala,9.2173,77.6444,05/09/2024,46.9,4195,
Kerala,10.637,77.3047,26/09/2024,0,3517,
